data_bruh_jack\cam2_pose\cam2_20241016_003708_0074.png [[178, 120], [183, 116], [173, 113], [152, 112], [183, 167], [125, 154], [193, 221], [106, 207], [208, 263], [84, 255], [175, 273], [136, 268], [172, 352], [133, 353], [160, 425], [121, 430]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0075.png [[178, 120], [182, 116], [173, 113], [152, 112], [182, 167], [125, 154], [192, 221], [106, 207], [208, 263], [84, 255], [175, 273], [135, 267], [172, 351], [133, 353], [160, 425], [122, 431]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0076.png [[178, 120], [182, 116], [173, 113], [152, 112], [182, 167], [125, 154], [191, 221], [106, 207], [207, 263], [84, 255], [175, 273], [135, 268], [172, 351], [133, 353], [160, 425], [122, 432]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0077.png [[178, 120], [182, 116], [172, 113], [152, 112], [181, 167], [124, 153], [191, 222], [106, 207], [206, 263], [84, 255], [174, 273], [134, 268], [172, 350], [133, 352], [160, 425], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0078.png [[177, 120], [181, 116], [171, 113], [151, 111], [179, 167], [123, 154], [189, 221], [105, 207], [205, 263], [84, 256], [173, 273], [134, 268], [171, 351], [133, 353], [160, 426], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0079.png [[176, 120], [180, 116], [170, 113], [150, 111], [178, 167], [122, 153], [188, 222], [104, 208], [203, 263], [83, 257], [172, 272], [133, 268], [171, 351], [133, 354], [160, 425], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0080.png [[175, 120], [179, 116], [170, 113], [149, 111], [177, 167], [121, 153], [187, 221], [103, 208], [202, 263], [83, 257], [171, 270], [132, 267], [171, 351], [133, 354], [160, 425], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0081.png [[172, 118], [176, 114], [166, 110], [145, 110], [172, 165], [117, 152], [181, 219], [101, 207], [196, 261], [82, 258], [169, 272], [130, 272], [170, 352], [132, 356], [160, 424], [122, 436]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0082.png [[172, 117], [175, 113], [166, 110], [145, 109], [170, 165], [116, 152], [180, 219], [101, 207], [195, 261], [82, 258], [169, 271], [130, 272], [169, 351], [131, 355], [160, 423], [122, 436]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0083.png [[171, 117], [175, 113], [166, 110], [144, 109], [170, 165], [116, 152], [179, 219], [101, 208], [193, 261], [82, 258], [167, 269], [129, 270], [169, 351], [132, 354], [158, 423], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0084.png [[171, 117], [174, 112], [166, 110], [144, 108], [169, 165], [116, 151], [178, 219], [101, 208], [192, 260], [83, 257], [167, 269], [128, 270], [167, 350], [131, 353], [157, 423], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0085.png [[171, 117], [174, 112], [166, 110], [144, 108], [169, 165], [117, 151], [178, 219], [101, 208], [191, 260], [84, 257], [166, 270], [128, 270], [166, 351], [132, 354], [155, 423], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0086.png [[171, 117], [175, 113], [166, 110], [144, 108], [169, 164], [116, 151], [177, 219], [102, 208], [191, 260], [85, 257], [166, 270], [128, 270], [166, 351], [132, 354], [154, 423], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0087.png [[172, 117], [175, 113], [166, 110], [145, 108], [169, 164], [117, 151], [176, 219], [103, 209], [191, 260], [86, 257], [166, 268], [128, 269], [166, 351], [133, 353], [153, 423], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0088.png [[172, 117], [175, 113], [167, 110], [146, 108], [169, 164], [117, 151], [176, 220], [103, 208], [190, 261], [87, 257], [167, 269], [129, 270], [165, 351], [133, 353], [151, 425], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0089.png [[172, 118], [176, 114], [167, 111], [146, 109], [169, 165], [118, 151], [176, 220], [105, 209], [190, 261], [88, 256], [167, 269], [129, 270], [164, 352], [133, 354], [151, 425], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0090.png [[175, 120], [179, 116], [170, 113], [149, 111], [171, 166], [122, 152], [178, 223], [109, 207], [191, 264], [93, 256], [169, 272], [134, 272], [165, 353], [134, 354], [151, 426], [122, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0091.png [[176, 120], [179, 117], [171, 113], [150, 112], [172, 167], [124, 152], [178, 223], [111, 207], [191, 264], [94, 255], [169, 272], [134, 272], [166, 353], [135, 354], [151, 426], [122, 434]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0092.png [[176, 121], [180, 117], [172, 114], [151, 112], [173, 167], [125, 152], [179, 223], [113, 206], [191, 264], [95, 254], [169, 269], [135, 268], [166, 353], [136, 354], [151, 426], [122, 434]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0093.png [[178, 121], [181, 117], [172, 114], [152, 113], [173, 167], [126, 152], [179, 223], [113, 206], [191, 264], [97, 254], [170, 268], [136, 267], [166, 353], [137, 353], [151, 426], [123, 434]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0094.png [[178, 121], [182, 117], [173, 114], [152, 113], [174, 167], [127, 152], [180, 222], [115, 206], [191, 264], [98, 254], [170, 267], [136, 267], [167, 351], [138, 350], [151, 426], [123, 433]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0095.png [[178, 120], [182, 117], [173, 114], [153, 113], [174, 167], [128, 152], [180, 222], [115, 206], [191, 264], [99, 254], [171, 266], [137, 267], [167, 351], [139, 350], [151, 426], [124, 434]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0096.png [[179, 120], [182, 117], [174, 113], [154, 112], [174, 166], [129, 151], [178, 222], [118, 205], [190, 264], [102, 252], [170, 266], [137, 266], [167, 351], [139, 350], [151, 425], [128, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0097.png [[179, 120], [182, 116], [174, 113], [154, 112], [173, 166], [129, 151], [178, 222], [118, 205], [190, 264], [103, 251], [170, 266], [137, 265], [166, 351], [140, 350], [151, 425], [127, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0098.png [[179, 120], [182, 116], [174, 113], [153, 112], [172, 166], [129, 150], [177, 221], [118, 204], [188, 263], [103, 252], [170, 266], [137, 266], [166, 350], [140, 350], [151, 425], [127, 435]]
data_bruh_jack\cam2_pose\cam2_20241016_003709_0099.png [[179, 120], [182, 116], [173, 112], [153, 112], [172, 166], [129, 151], [176, 222], [118, 205], [187, 263], [103, 252], [169, 266], [137, 266], [166, 351], [140, 352], [151, 426], [127, 436]]
